id,first_name,last_name,team,position,age,exp,pos,avg_type,points,pos_rank,drop_off,sd_pts,floor,ceiling,tier,pos_ecr,sd_ecr,risk
12212,Tyler,Kroft,CIN,TE,26,3,TE,robust,1.8920000000000001,46,0.08500000000000019,0.5930399999999998,1.2067999999999999,3.0260000000000002,8,45,7.3,5.718312341774008
12212,Tyler,Kroft,CIN,TE,26,3,TE,weighted,2.0230099857346646,43,0.0739097717546362,0.9815384437170284,1.136,3.0528975000000003,8,45,7.3,5.718312341774008
12257,Chris,Conley,KCC,WR,26,3,WR,average,2.758,107,0.06124025762471774,0.4275525698671451,2.41,3.3272,18,104.2,4.3,3.5270353843851314
12257,Chris,Conley,KCC,WR,26,3,WR,robust,2.706,105,0.022625000000000117,0.22238999999999987,2.41,3.3272,18,104.2,4.3,3.5270353843851314
12257,Chris,Conley,KCC,WR,26,3,WR,weighted,2.816,104,0.06571948767743496,0.46118109524737516,2.39,3.325257558139535,18,104.2,4.3,3.5270353843851314
12261,Ty,Montgomery,GBP,RB,25,3,RB,average,5.2033,72,0.4510499999999995,0.621779060438674,4.6012,5.976000000000001,12,44.6,3.8,4.002063106608089
12261,Ty,Montgomery,GBP,RB,25,3,RB,robust,5.3235,67,0.20675000000000043,0.8154299999999983,4.6012,5.976000000000001,12,44.6,3.8,4.002063106608089
12261,Ty,Montgomery,GBP,RB,25,3,RB,weighted,5.270177747007669,52,0.4885076378705433,0.7239278970087997,4.559,5.985157500000001,12,44.6,3.8,4.002063106608089
12264,Zach,Zenner,DET,RB,27,3,RB,average,0,172,0,NA,0,0,NA,NA,NA,NaN
12264,Zach,Zenner,DET,RB,27,3,RB,robust,0,171,0,0,0,0,NA,NA,NA,NaN
12264,Zach,Zenner,DET,RB,27,3,RB,weighted,0,140,0,NaN,0,0,NA,NA,NA,NaN
12294,Jalston,Fowler,FA,RB,28,3,RB,average,0.05,171,0.05,NA,0.05,0.05,NA,NA,NA,NaN
12294,Jalston,Fowler,FA,RB,28,3,RB,robust,0.05,170,0.05,0,0.05,0.05,NA,NA,NA,NaN
12294,Jalston,Fowler,FA,RB,28,3,RB,weighted,0.05,139,0.05,NaN,0.05,0.05,NA,NA,NA,NaN
12309,MyCole,Pruitt,HOU,TE,26,3,TE,average,0,102,0,NA,0,0,NA,NA,NA,NaN
12309,MyCole,Pruitt,HOU,TE,26,3,TE,robust,0,101,0,0,0,0,NA,NA,NA,NaN
12309,MyCole,Pruitt,HOU,TE,26,3,TE,weighted,0,102,0,NaN,0,0,NA,NA,NA,NaN
12317,C.J.,Uzomah,CIN,TE,25,3,TE,average,0.9865000000000002,68,0.06916666666666682,0.7730826605221464,0.04999999999999999,1.6964000000000001,10,76,11.7,8.036399173429562
12317,C.J.,Uzomah,CIN,TE,25,3,TE,robust,0.9865000000000002,64,0.030500000000000194,0.696822,0.04999999999999999,1.6964000000000001,10,76,11.7,8.036399173429562
12317,C.J.,Uzomah,CIN,TE,25,3,TE,weighted,1.143183632734531,60,0.08730096511684216,0.8736577138932361,0,1.6923744680851065,10,76,11.7,8.036399173429562
12319,J.J.,Nelson,ARI,WR,26,3,WR,average,2.63545,110,0.03553333333333342,1.3610033063883424,1.088,4.204000000000001,18,105.4,7.8,5.098406461117634
12319,J.J.,Nelson,ARI,WR,26,3,WR,robust,2.6300000000000003,110,0.022499999999999964,1.1860800000000002,1.088,4.204000000000001,18,105.4,7.8,5.098406461117634
12319,J.J.,Nelson,ARI,WR,26,3,WR,weighted,2.7493270731472705,106,0.060471374691828395,1.5946488589623218,0.9300000000000002,4.2319675000000005,18,105.4,7.8,5.098406461117634
12325,Michael,Burton,CHI,RB,26,3,RB,average,0.31025,149,2.50000000000028e-4,0.27330605554945175,0.018000000000000002,0.6168,NA,NA,NA,NaN
12325,Michael,Burton,CHI,RB,26,3,RB,robust,0.23450000000000004,152,0.0031250000000000444,0.163086,0.018000000000000002,0.6168,NA,NA,NA,NaN
12325,Michael,Burton,CHI,RB,26,3,RB,weighted,0.3530029940119761,112,0.016927725194771814,0.31030603937232065,0,0.6112975683890578,NA,NA,NA,NaN
12328,Nick,Boyle,BAL,TE,25,3,TE,average,2.7079999999999997,35,0.3032999999999997,0.45710086414269663,2.34,3.3208,7,31.4,7.5,5.82367992503108
12328,Nick,Boyle,BAL,TE,25,3,TE,robust,2.606,34,0.2707499999999996,0.31134599999999996,2.34,3.3208,7,31.4,7.5,5.82367992503108
12328,Nick,Boyle,BAL,TE,25,3,TE,weighted,2.785557774607703,34,0.06585590860982027,0.47347663014273234,2.33,3.312618237082067,7,31.4,7.5,5.82367992503108
12330,James,O'Shaughnessy,JAC,TE,26,3,TE,average,0.7814000000000001,72,0.04601666666666682,0.5081730020376919,0.236,1.3416,10,67,6.2,5.13879063386012
12330,James,O'Shaughnessy,JAC,TE,26,3,TE,robust,0.7735000000000001,70,0.009000000000000008,0.711648,0.236,1.3416,10,67,6.2,5.13879063386012
12330,James,O'Shaughnessy,JAC,TE,26,3,TE,weighted,0.6612004279600571,76,0.05260568591775083,0.49482597675807855,0.18000000000000002,1.216359574468085,10,67,6.2,5.13879063386012
12337,Kaelin,Clay,NYG,WR,26,3,WR,average,0.5581666666666667,152,0.011866666666666692,0.4177862292289364,0.11660000000000006,0.8096000000000001,21,NA,NA,NaN
12337,Kaelin,Clay,NYG,WR,26,3,WR,robust,0.5805,145,0.03837500000000005,0.15419039999999998,0.11660000000000006,0.8096000000000001,21,NA,NA,NaN
12337,Kaelin,Clay,NYG,WR,26,3,WR,weighted,0.7730644718792867,141,0.02548585231156797,0.07353910524340092,0.7160000000000001,0.8105230000000001,21,NA,NA,NaN
12338,Geremy,Davis,LAC,WR,26,3,WR,average,0.35000000000000003,172,0.004999999999999949,0.2023198787399136,0.03400000000000003,0.35800000000000004,22,139,10,6.086125423635206
12338,Geremy,Davis,LAC,WR,26,3,WR,robust,0.35000000000000003,170,0.007500000000000007,0.029652000000000026,0.03400000000000003,0.35800000000000004,22,139,10,6.086125423635206
12338,Geremy,Davis,LAC,WR,26,3,WR,weighted,0.33999999999999997,174,0.025873071094067335,0.24041630560342617,0,0.30323255813953487,22,139,10,6.086125423635206
12351,A.J.,Derby,MIA,TE,27,3,TE,average,2.1778,40,0.05160000000000009,0.6363888748241912,1.6960000000000002,3.1074,7,53.9,8.2,6.192466466430826
12351,A.J.,Derby,MIA,TE,27,3,TE,robust,2.03,41,0.05624999999999969,0.23276820000000004,1.6960000000000002,3.1074,7,53.9,8.2,6.192466466430826
12351,A.J.,Derby,MIA,TE,27,3,TE,weighted,2.233581335419447,38,0.04130458791588065,0.7319834614501695,1.61,3.1033828488372093,7,53.9,8.2,6.192466466430826
12363,Neal,Sterling,NYJ,TE,26,3,TE,average,2.08,42,0.10026666666666673,1.0442541197748119,0.2984999999999999,2.1845000000000003,8,38.9,15.5,10.038383255313905
12363,Neal,Sterling,NYJ,TE,26,3,TE,robust,2.0700000000000003,40,0.06750000000000034,0.16308600000000015,0.2984999999999999,2.1845000000000003,8,38.9,15.5,10.038383255313905
12363,Neal,Sterling,NYJ,TE,26,3,TE,weighted,2.1024517087667163,42,0.10633508965116722,1.2519619926731749,0,2.1756889534883723,8,38.9,15.5,10.038383255313905
12363,Neal,Sterling,NYJ,TE,26,3,WR,average,2.907,102,0.0810000000000004,NA,2.907,2.907,17,38.9,15.5,8.555422829929137
12363,Neal,Sterling,NYJ,TE,26,3,WR,robust,2.907,98,0.0167499999999996,0,2.907,2.907,17,38.9,15.5,8.555422829929137
12363,Neal,Sterling,NYJ,TE,26,3,WR,weighted,2.907,102,0.055843011363516215,NaN,2.907,2.907,17,38.9,15.5,8.555422829929137
12367,Marcus,Murphy,BUF,RB,27,3,RB,average,3.2672000000000003,86,0.20370000000000044,1.5257310378962603,2.1188,5.367999999999999,13,78.1,8.8,7.064785030061524
12367,Marcus,Murphy,BUF,RB,27,3,RB,robust,2.8850000000000002,90,0.1912499999999997,0.770952,2.1188,5.367999999999999,13,78.1,8.8,7.064785030061524
12367,Marcus,Murphy,BUF,RB,27,3,RB,weighted,3.3780231888142755,62,0.13981729415198663,1.7264291190090488,2.026,5.357380813953488,13,78.1,8.8,7.064785030061524
12378,Geoff,Swaim,DAL,TE,25,3,TE,average,2.2646,37,0.033399999999999874,0.6148131423448919,1.8152,3.096,7,32.6,4.9,4.453901342689161
12378,Geoff,Swaim,DAL,TE,25,3,TE,robust,2.0860000000000003,39,0.036000000000000476,0.17791200000000015,1.8152,3.096,7,32.6,4.9,4.453901342689161
12378,Geoff,Swaim,DAL,TE,25,3,TE,weighted,2.2723031383737515,37,0.05716724955133223,0.6900933830525667,1.769,3.0551398176291795,7,32.6,4.9,4.453901342689161
12381,Trevor,Siemian,MIN,QB,27,3,QB,average,0.31850000000000006,55,0.022133333333333394,0.3142756751643372,0.010399999999999998,0.6724,10,NA,NA,4.099931238162992
12381,Trevor,Siemian,MIN,QB,27,3,QB,robust,0.242,57,0.008349999999999996,0.1571556,0.010399999999999998,0.6724,10,NA,NA,3.759341834856393
12381,Trevor,Siemian,MIN,QB,27,3,QB,weighted,0.31720176930090443,44,0.033220558882235574,0.3565476398729373,0,0.6300954407294832,10,NA,NA,4.191564234275304
12386,Malcolm,Brown,LAR,RB,25,3,RB,average,1.9156,104,0.07529999999999992,0.781542577215087,0.9159999999999999,2.5756000000000006,14,86.1,8.8,7.064785030061524
12386,Malcolm,Brown,LAR,RB,25,3,RB,robust,2.0680000000000005,100,0.0680000000000005,0.5604228000000001,0.9159999999999999,2.5756000000000006,14,86.1,8.8,7.064785030061524
12386,Malcolm,Brown,LAR,RB,25,3,RB,weighted,1.9400714702601665,80,0.255376907772239,0.8876016099680358,0.64,2.5786195000000003,14,86.1,8.8,7.064785030061524
12391,Tyrell,Williams,LAC,WR,26,3,WR,average,5.699800000000001,56,0.14701666666666657,0.8944439613525264,4.655,6.616,11,55.3,4.9,3.7964132832535604
12391,Tyrell,Williams,LAC,WR,26,3,WR,robust,5.706000000000001,57,0.21575000000000166,1.0526460000000013,4.655,6.616,11,55.3,4.9,3.7964132832535604
12391,Tyrell,Williams,LAC,WR,26,3,WR,weighted,5.759455800469374,56,0.21458396857140638,1.0285510496847647,4.470000000000001,6.6177325,11,55.3,4.9,3.7964132832535604
12394,DeAndre,Carter,PHI,WR,25,3,WR,average,2.0812000000000004,120,0.1507000000000005,1.3239308139022976,0.702,3.6356,18,111.6,9.5,5.861643841244849
12394,DeAndre,Carter,PHI,WR,25,3,WR,robust,1.851,121,0.105375,1.7494680000000002,0.702,3.6356,18,111.6,9.5,5.861643841244849
12394,DeAndre,Carter,PHI,WR,25,3,WR,weighted,2.139966553522221,119,0.12610956350795588,1.519232468580302,0.47000000000000003,3.6287775075987843,18,111.6,9.5,5.861643841244849
12398,Jordan,Taylor,DEN,WR,26,3,WR,average,0,187,0,NA,0,0,26,140.5,12.5,7.208533335586994
12398,Jordan,Taylor,DEN,WR,26,3,WR,robust,0,188,0,0,0,0,26,140.5,12.5,7.208533335586994
12398,Jordan,Taylor,DEN,WR,26,3,WR,weighted,0,188,0,NaN,0,0,26,140.5,12.5,7.208533335586994
12402,Corey,Grant,JAC,RB,27,3,RB,average,2.3502,99,0.2126999999999999,1.0099015793630586,1.3668,3.4960000000000004,13,67.1,5.8,5.227151875989463
12402,Corey,Grant,JAC,RB,27,3,RB,robust,2.299,96,0.09224999999999994,1.6012080000000006,1.3668,3.4960000000000004,13,67.1,5.8,5.227151875989463
12402,Corey,Grant,JAC,RB,27,3,RB,weighted,2.4154233314676277,74,0.17558902834875,1.1731966521584667,1.361,3.5063950000000004,13,67.1,5.8,5.227151875989463
12443,Jake,Kumerow,GBP,WR,26,3,WR,average,0,187,0,NA,0,0,26,NA,NA,NaN
12443,Jake,Kumerow,GBP,WR,26,3,WR,robust,0,188,0,0,0,0,26,NA,NA,NaN
12443,Jake,Kumerow,GBP,WR,26,3,WR,weighted,0,188,0,NaN,0,0,26,NA,NA,NaN
12444,Rod,Smith,DAL,RB,26,3,RB,average,2.7256000000000005,94,0.04095000000000004,0.6258360807751501,2.0540000000000003,3.4264,13,71,7.2,6.0847140145564245
12444,Rod,Smith,DAL,RB,26,3,RB,robust,2.47,94,0.1677500000000003,0.9933420000000002,2.0540000000000003,3.4264,13,71,7.2,6.0847140145564245
12444,Rod,Smith,DAL,RB,26,3,RB,weighted,2.775280185542422,71,0.11456988863835083,0.7009433768976657,1.9400000000000002,3.4249884498480245,13,71,7.2,6.0847140145564245
12447,Raheem,Mostert,SFO,RB,26,3,RB,average,0.8415,127,0.12816666666666665,0.859306580912773,0.060000000000000005,1.9345999999999999,NA,91.3,8.9,7.126039468530593
12447,Raheem,Mostert,SFO,RB,26,3,RB,robust,0.5945,132,0.05625000000000002,1.1712540000000002,0.060000000000000005,1.9345999999999999,NA,91.3,8.9,7.126039468530593
12447,Raheem,Mostert,SFO,RB,26,3,RB,weighted,0.816020642192687,97,0.08864128173211272,0.9957619834165261,0.05000000000000001,1.930340988372093,NA,91.3,8.9,7.126039468530593
12460,Shane,Wynn,FA,WR,26,3,WR,average,0.3400000000000001,173,0.02916666666666673,NA,0.3400000000000001,0.3400000000000001,22,NA,NA,NaN
12460,Shane,Wynn,FA,WR,26,3,WR,robust,0.3400000000000001,172,0.018750000000000044,0,0.3400000000000001,0.3400000000000001,22,NA,NA,NaN
12460,Shane,Wynn,FA,WR,26,3,WR,weighted,0.3400000000000001,173,0.012648702594810435,NaN,0.3400000000000001,0.3400000000000001,22,NA,NA,NaN
12464,Damiere,Byrd,CAR,WR,25,3,WR,average,1.0376666666666667,135,0.03933333333333344,0.5197232436595463,0.15149999999999994,1.07145,21,132.7,3.9,3.347450118472845
12464,Damiere,Byrd,CAR,WR,25,3,WR,robust,1.05325,131,0.0522530334565352,0.05189099999999988,0.15149999999999994,1.07145,21,132.7,3.9,3.347450118472845
12464,Damiere,Byrd,CAR,WR,25,3,WR,weighted,1.0163551263001487,134,0.09619284544974782,0.603040542434604,0,1.0208800911854106,21,132.7,3.9,3.347450118472845
12465,Cameron,Meredith,NOS,WR,26,3,WR,average,1.7257500000000001,124,0.2123666666666666,1.6093962377239486,0.4680000000000001,3.51925,18,86.6,11.9,6.939155436718564
12465,Cameron,Meredith,NOS,WR,26,3,WR,robust,1.72625,123,0.09949999999999992,1.7680004999999996,0.4680000000000001,3.51925,18,86.6,11.9,6.939155436718564
12465,Cameron,Meredith,NOS,WR,26,3,WR,weighted,2.2234126243372034,117,0.05026172988707733,1.6020416613907658,0.57,3.5320293750000005,18,86.6,11.9,6.939155436718564
12471,Seth,Roberts,OAK,WR,27,4,WR,average,3.0052000000000003,99,0.08194999999999997,0.34109646729334514,2.6744,3.462,16,99.6,4.9,3.7964132832535604
12471,Seth,Roberts,OAK,WR,27,4,WR,robust,2.8860000000000006,100,0.0327500000000005,0.17791200000000015,2.6744,3.462,16,99.6,4.9,3.7964132832535604
12471,Seth,Roberts,OAK,WR,27,4,WR,weighted,2.9990299802125997,99,0.06801748653996631,0.40332822751471653,2.58,3.4575562310030397,16,99.6,4.9,3.7964132832535604
12476,Taylor,Heinicke,CAR,QB,25,3,QB,average,0.21450000000000002,65,0.02880000000000002,0.3261484324659556,7.999999999999998e-4,0.6079999999999999,10,NA,NA,4.125667830515897
12476,Taylor,Heinicke,CAR,QB,25,3,QB,robust,0.057999999999999996,70,0.029999999999999995,0.03558239999999999,7.999999999999998e-4,0.6079999999999999,10,NA,NA,3.4958074417957654
12476,Taylor,Heinicke,CAR,QB,25,3,QB,weighted,0.26642332618713194,46,0.017415881816613688,0.3592687880697283,0,0.5988510638297871,10,NA,NA,4.197462870968829
12479,Khari,Lee,BUF,TE,26,3,TE,average,0.19,99,0.057499999999999996,0.12055427546683416,0.01400000000000001,0.22999999999999998,11,77,9.1,6.666620591087645
12479,Khari,Lee,BUF,TE,26,3,TE,robust,0.19,98,0.065,0.14826,0.01400000000000001,0.22999999999999998,11,77,9.1,6.666620591087645
12479,Khari,Lee,BUF,TE,26,3,TE,weighted,0.13999999999999999,99,0.014181636726546903,0.09899494936611665,0,0.12486046511627903,11,77,9.1,6.666620591087645
12499,Gabe,Holmes,ARI,TE,27,3,TE,average,0,102,0,0,0,0,NA,78.5,10.2,7.246142299001533
12499,Gabe,Holmes,ARI,TE,27,3,TE,robust,0,101,0,0,0,0,NA,78.5,10.2,7.246142299001533
12499,Gabe,Holmes,ARI,TE,27,3,TE,weighted,0,102,0,0,0,0,NA,78.5,10.2,7.246142299001533
12505,Adam,Humphries,TBB,WR,25,3,WR,average,3.6399000000000004,87,0.10780000000000056,1.3487663993442307,2.4299999999999997,5.4836,14,95.1,5,3.8413095997316318
12505,Adam,Humphries,TBB,WR,25,3,WR,robust,3.6075000000000004,87,0.11149999999999993,1.1416019999999993,2.4299999999999997,5.4836,14,95.1,5,3.8413095997316318
12505,Adam,Humphries,TBB,WR,25,3,WR,weighted,3.7024039982250767,87,0.1283497899511823,1.5394014411663293,2.2399999999999998,5.460178723404256,14,95.1,5,3.8413095997316318
12585,Daniel,Brown,CHI,TE,26,3,TE,average,0.28500000000000003,91,0.0339666666666667,0.16822603841260725,0.025000000000000022,0.31300000000000006,10,78.3,3.3,3.6109606766325957
12585,Daniel,Brown,CHI,TE,26,3,TE,robust,0.28500000000000003,88,0.017750000000000044,0.10378200000000008,0.025000000000000022,0.31300000000000006,10,78.3,3.3,3.6109606766325957
12585,Daniel,Brown,CHI,TE,26,3,TE,weighted,0.25,91,0.01085479041916168,0.17677669529663687,0,0.22296511627906973,10,78.3,3.3,3.6109606766325957
12586,Darius,Jennings,TEN,WR,26,3,WR,average,0,187,0,0,0,0,26,NA,NA,NaN
12586,Darius,Jennings,TEN,WR,26,3,WR,robust,0,188,0,0,0,0,26,NA,NA,NaN
12586,Darius,Jennings,TEN,WR,26,3,WR,weighted,0,188,0,0,0,0,26,NA,NA,NaN
12596,Matt,LaCosse,DEN,TE,26,3,TE,average,0,102,0,0,0,0,NA,NA,NA,NaN
12596,Matt,LaCosse,DEN,TE,26,3,TE,robust,0,101,0,0,0,0,NA,NA,NA,NaN
12596,Matt,LaCosse,DEN,TE,26,3,TE,weighted,0,102,0,0,0,0,NA,NA,NA,NaN
12610,Carson,Wentz,PHI,QB,26,2,QB,average,0,78,0,NA,0,0,10,33.8,0.4,1.4881506464381702
12610,Carson,Wentz,PHI,QB,26,2,QB,robust,0,77,0,0,0,0,10,33.8,0.4,2.453413035376388
12610,Carson,Wentz,PHI,QB,26,2,QB,weighted,0,69,0,NaN,0,0,10,33.8,0.4,1.4881506464381702
12611,Jared,Goff,LAR,QB,24,2,QB,average,15.613999999999999,20,0.5944299999999973,1.323867818175214,14.290400000000002,17.1304,2,13.4,2.8,5.639457667388729
12611,Jared,Goff,LAR,QB,24,2,QB,robust,15.611000000000002,20,0.5835000000000026,1.4618435999999984,14.290400000000002,17.1304,2,13.4,2.8,5.789002813523981
12611,Jared,Goff,LAR,QB,24,2,QB,weighted,15.805956588867511,17,0.35791701739881,1.4761884994722618,14.120000000000001,17.1377755,2,13.4,2.8,5.804550542694302
12616,Jacoby,Brissett,IND,QB,26,2,QB,average,0.50075,52,0.15014000000000005,0.3324045727723973,0.023199999999999995,0.722,10,NA,NA,4.139229274473613
12616,Jacoby,Brissett,IND,QB,26,2,QB,robust,0.551,49,0.09912500000000002,0.2980025999999999,0.023199999999999995,0.722,10,NA,NA,4.064656070719315
12616,Jacoby,Brissett,IND,QB,26,2,QB,weighted,0.4608374978438186,39,0.060019374541935455,0.3484247541980911,0,0.6931729483282675,10,NA,NA,4.173956243811768
12617,Cody,Kessler,JAC,QB,25,2,QB,average,0.2519,60,0.016149999999999998,0.27429858184102957,0.008799999999999999,0.5664799999999999,10,NA,NA,4.013272837912888
12617,Cody,Kessler,JAC,QB,25,2,QB,robust,0.1765,62,0.01529999999999998,0.0711648,0.008799999999999999,0.5664799999999999,10,NA,NA,3.572939459276925
12617,Cody,Kessler,JAC,QB,25,2,QB,weighted,0.2564757940908307,47,0.01683098101121333,0.3113144753472816,0,0.5316472340425531,10,NA,NA,4.09351224124164
12618,Kevin,Hogan,DEN,QB,26,2,QB,average,0,78,0,NA,0,0,10,NA,NA,NaN
12618,Kevin,Hogan,DEN,QB,26,2,QB,robust,0,77,0,0,0,0,10,NA,NA,3.418675424314606
12618,Kevin,Hogan,DEN,QB,26,2,QB,weighted,0,69,0,NaN,0,0,10,NA,NA,NaN
12620,Dak,Prescott,DAL,QB,25,2,QB,average,14.44872,24,0.360853333333333,0.7156282498616171,13.6448,15.292000000000002,3,22.1,2.7,4.907251393058156
12620,Dak,Prescott,DAL,QB,25,2,QB,robust,14.4173,25,0.29815000000000147,0.7937840400000015,13.6448,15.292000000000002,3,22.1,2.7,4.9919606000145125
12620,Dak,Prescott,DAL,QB,25,2,QB,weighted,14.51605575555296,23,0.3145739880327394,0.8326659164935355,13.48,15.304127500000002,3,22.1,2.7,5.034102748624493
12621,Brandon,Allen,LAR,QB,26,2,QB,average,0,78,0,NA,0,0,10,NA,NA,NaN
12621,Brandon,Allen,LAR,QB,26,2,QB,robust,0,77,0,0,0,0,10,NA,NA,3.418675424314606
12621,Brandon,Allen,LAR,QB,26,2,QB,weighted,0,69,0,NaN,0,0,10,NA,NA,NaN
12623,Jeff,Driskel,CIN,QB,25,2,QB,average,0.026666666666666665,74,0.0016666666666666635,0.022390474164995552,5.999999999999996e-4,0.04499999999999999,10,NA,NA,3.467211285996389
12623,Jeff,Driskel,CIN,QB,25,2,QB,robust,0.027000000000000003,73,0.0020000000000000018,0.020756399999999998,5.999999999999996e-4,0.04499999999999999,10,NA,NA,3.463669101178615
12623,Jeff,Driskel,CIN,QB,25,2,QB,weighted,0.02550965824665676,65,0.0029445004963138226,0.02618902705293519,0,0.04082492401215805,10,NA,NA,3.475445414322631
12625,Ezekiel,Elliott,DAL,RB,23,2,RB,average,16.2212,3,0.9713999999999992,1.8706082433262192,13.842800000000002,18.070000000000004,2,4.3,1.4,2.531956583350441
12625,Ezekiel,Elliott,DAL,RB,23,2,RB,robust,16.51,3,1.2850000000000001,2.3276819999999976,13.842800000000002,18.070000000000004,2,4.3,1.4,2.531956583350441
12625,Ezekiel,Elliott,DAL,RB,23,2,RB,weighted,16.14739603256166,3,1.0253724174634957,2.1082275345080217,13.566,18.056930091185414,2,4.3,1.4,2.531956583350441
12626,Derrick,Henry,TEN,RB,24,2,RB,average,8.0318,42,0.13180000000000014,0.5336414526627404,7.578000000000001,8.7238,8,26.7,5,4.737116368236913
12626,Derrick,Henry,TEN,RB,24,2,RB,robust,8.25,41,0.1750000000000007,0.6819959999999999,7.578000000000001,8.7238,8,26.7,5,4.737116368236913
12626,Derrick,Henry,TEN,RB,24,2,RB,weighted,8.073876990346927,34,0.2532563143718267,0.6096316508065709,7.510000000000001,8.72580475,8,26.7,5,4.737116368236913
12627,C.J.,Prosise,SEA,RB,24,2,RB,average,1.9122000000000001,105,0.21497500000000014,1.426291414823773,0.73,3.6448,13,71.4,2.7,3.328264283448334
12627,C.J.,Prosise,SEA,RB,24,2,RB,robust,1.7865,105,0.09474999999999967,0.7413000000000003,0.73,3.6448,13,71.4,2.7,3.328264283448334
12627,C.J.,Prosise,SEA,RB,24,2,RB,weighted,2.1271056985024335,76,0.12300378313201454,1.5669542111246748,0.72,3.636226139817629,13,71.4,2.7,3.328264283448334
12628,Alex,Collins,BAL,RB,24,2,RB,average,9.9768,26,0.09720000000000084,0.6368761261030282,9.496,10.879200000000003,6,14.8,3.4,3.7570453527318146
12628,Alex,Collins,BAL,RB,24,2,RB,robust,9.750000000000002,27,0.27275000000000205,0.4299539999999987,9.496,10.879200000000003,6,14.8,3.4,3.7570453527318146
12628,Alex,Collins,BAL,RB,24,2,RB,weighted,10.00556300872302,21,0.563012942297549,0.6927912041598708,9.440000000000001,10.872351367781157,6,14.8,3.4,3.7570453527318146
12629,Devontae,Booker,DEN,RB,26,2,RB,average,3.2996000000000003,85,0.1334000000000004,0.781744075769046,2.3800000000000003,3.9944,13,56.3,7.4,6.207222891494562
12629,Devontae,Booker,DEN,RB,26,2,RB,robust,3.2665,84,0.12937500000000002,0.4492277999999999,2.3800000000000003,3.9944,13,56.3,7.4,6.207222891494562
12629,Devontae,Booker,DEN,RB,26,2,RB,weighted,3.099423331467628,65,0.11404433288618465,0.8149797288383754,2.3000000000000003,3.9384398176291793,13,56.3,7.4,6.207222891494562
12630,Kenyan,Drake,MIA,RB,24,2,RB,average,10.514100000000001,23,0.30925000000000047,1.032340447720615,9.654,11.91,5,17.1,2.8,3.3895187219174026
12630,Kenyan,Drake,MIA,RB,24,2,RB,robust,10.340000000000002,24,0.4300000000000015,0.5515272000000024,9.654,11.91,5,17.1,2.8,3.3895187219174026
12630,Kenyan,Drake,MIA,RB,24,2,RB,weighted,10.701461903522228,18,0.4529921490464144,1.1795686113193447,9.58,11.9508375,5,17.1,2.8,3.3895187219174026
12631,Paul,Perkins,NYG,RB,24,2,RB,average,0,172,0,NA,0,0,NA,85.9,3.6,3.879554229669952
12631,Paul,Perkins,NYG,RB,24,2,RB,robust,0,171,0,0,0,0,NA,85.9,3.6,3.879554229669952
12631,Paul,Perkins,NYG,RB,24,2,RB,weighted,0,140,0,NaN,0,0,NA,85.9,3.6,3.879554229669952
12632,Kenneth,Dixon,BAL,RB,24,2,RB,average,4.4,76,0.3353999999999999,NA,4.4,4.4,12,67.2,9.2,7.309802783937798
12632,Kenneth,Dixon,BAL,RB,24,2,RB,robust,4.4,74,0.14250000000000007,0,4.4,4.4,12,67.2,9.2,7.309802783937798
12632,Kenneth,Dixon,BAL,RB,24,2,RB,weighted,4.4,56,0.2024203427184288,NaN,4.4,4.4,12,67.2,9.2,7.309802783937798
12634,Jordan,Howard,CHI,RB,24,2,RB,average,11.439200000000001,19,0.15435000000000088,1.3894067798884528,9.6792,12.765999999999998,5,10.3,1.6,2.654465460288579
12634,Jordan,Howard,CHI,RB,24,2,RB,robust,11.464999999999998,17,0.054499999999999105,1.666442399999998,9.6792,12.765999999999998,5,10.3,1.6,2.654465460288579
12634,Jordan,Howard,CHI,RB,24,2,RB,weighted,11.428244820008162,12,0.16562193305263584,1.617492062868638,9.5,12.7776325,5,10.3,1.6,2.654465460288579
12635,Jonathan,Williams,NOS,RB,24,2,RB,average,1.5290000000000001,109,0.019416666666666638,0.39557005279301255,1.1926,2.0105,16,73.4,6.2,5.472169629865738
12635,Jonathan,Williams,NOS,RB,24,2,RB,robust,1.5690000000000002,109,0.07775000000000021,0.29948520000000006,1.1926,2.0105,16,73.4,6.2,5.472169629865738
12635,Jonathan,Williams,NOS,RB,24,2,RB,weighted,1.5865509580153563,85,0.14256378531276548,0.4536299436490301,1.1560000000000001,2.004781155015198,16,73.4,6.2,5.472169629865738
12636,Wendell,Smallwood,PHI,RB,24,2,RB,average,0.44480000000000003,137,0.015341666666666642,0.3965566794293094,0.094,0.9792000000000001,NA,91.8,5.6,5.104642999051325
12636,Wendell,Smallwood,PHI,RB,24,2,RB,robust,0.36550000000000005,142,0.01937500000000003,0.22239000000000006,0.094,0.9792000000000001,NA,91.8,5.6,5.104642999051325
12636,Wendell,Smallwood,PHI,RB,24,2,RB,weighted,0.4157269538519341,108,0.02251949779630341,0.4536998846812735,0.06000000000000001,0.94580273556231,NA,91.8,5.6,5.104642999051325
12637,Peyton,Barber,TBB,RB,24,2,RB,average,8.900400000000001,34,0.17055000000000042,1.0936040416896784,7.85,10.277600000000001,8,27.5,3.2,3.6345364757936776
12637,Peyton,Barber,TBB,RB,24,2,RB,robust,8.727500000000001,34,0.0860000000000003,1.2898620000000014,7.85,10.277600000000001,8,27.5,3.2,3.6345364757936776
